brand,model,model_year,list_price,color,configration,condition,body_type,wheel_config,transmission,fuel_type,mileage,carfax_link,vin_number,image_link,dealer_address
Ford,EcoSport,2020,25990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47561,,MAJ6S3KL4LC383379,https://media.kijiji.ca/api/v1/autos-prod-ads/images/8e/8e0824f7-af8b-4f7f-ae46-91f6d96657a5?rule=kijijica-640-jpg,
Ford,Escape,2009,3200,,,Used,,,,,245000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e33eee4b-c4e2-45cd-9c9f-4925a9239857?rule=kijijica-640-jpg,
Hyundai,Sonata,2021,27111,White,,Used,Sedan,Other,Gasoline,5NPEG4JA3MH127365,80702,,PA7365,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0f/0f097278-db11-4bd1-a0b6-1fb9eacf96e1?rule=kijijica-640-jpg,
GMC,Terrain,2019,26990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61560,,3GKALTEV1KL301095,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c5/c5e693b0-52c2-4025-b596-fcbfdf50efc6?rule=kijijica-640-jpg,
Hyundai,Santa Fe,2016,25749,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,84442,,KM8SNDHF0GU135083,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0c/0c4d2239-3fb8-47ee-a76b-fdbe36891a7d?rule=kijijica-640-jpg,
Volkswagen,Tiguan,2023,38989,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,14732,,3VVMB7AX7PM000554,https://media.kijiji.ca/api/v1/autos-prod-ads/images/98/98c87456-135f-4009-a66b-75b0e85e5f8e?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2014,12225,Red,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,201000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35c3dcdd-4980-44f7-959b-093aeb452041?rule=kijijica-640-jpg,
Mercedes-Benz,Sprinter Van,2015,42000,Grey,,Used,"Minivan, Van",4 x 4,Automatic,Diesel,180000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2b2833d-d90b-467b-8898-5e77026df109?rule=kijijica-640-jpg,
Volkswagen,Passat,2013,7500,Sedan,,Used,,,,,162000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/795cad84-9962-4bf8-96d6-27e86b09deeb?rule=kijijica-640-jpg,
Ram,1500,2024,77300,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT9RN145634,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT4RN145637,,
Hyundai,Sonata,2013,0,Automatic,,Used,Gasoline,,,,220700,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0a81cfe-2f32-4d13-bd39-dbc63c7dc0ec?rule=kijijica-640-jpg,
Ram,1500,2024,76700,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT0RN145635,,
Ram,1500,2024,77695,Blue,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT6RN145638,,
Ram,1500,2023,54502,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7KG2PS593799,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT2RN145636,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT7RN145633,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT5RN145632,,
Lincoln,MKX,2013,3000,"SUV, Crossover",,Used,,,,,530000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/9976cc21-a637-451d-8a5d-e8226a4a939b?rule=kijijica-640-jpg,
Honda,S2000,2005,27500,Coupe (2 door),,Used,Rear-wheel drive (RWD),Manual,Gasoline,JHMAP214X5S008002,112000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/24/243c5d1f-ae36-4523-9e4e-e9ef5c2ed7ef?rule=kijijica-640-jpg,
Land Rover,Range Rover Evoque,2020,41990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20756,,SALZJ2FXXLH014295,https://media.kijiji.ca/api/v1/autos-prod-ads/images/de/dee8aa16-f9b4-407b-9ab5-da64bf96f750?rule=kijijica-640-jpg,
Honda,CR-V,2020,29000,,,Used,,,,,60000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0542e29-00fe-47fd-b806-8e774a919763?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2013,12000,,,Used,,,,,190000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcbd9b65-1d1e-4f31-af32-ff5a0288ba7c?rule=kijijica-640-jpg,
Honda,CR-V,2013,17989,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139254,,2HKRM4H77DH111545,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c6/c69efbef-180d-451a-aaeb-8f8357735194?rule=kijijica-640-jpg,
Ford,EcoSport,2020,25990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47561,,MAJ6S3KL4LC383379,https://media.kijiji.ca/api/v1/autos-prod-ads/images/8e/8e0824f7-af8b-4f7f-ae46-91f6d96657a5?rule=kijijica-640-jpg,
Ford,Escape,2009,3200,,,Used,,,,,245000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e33eee4b-c4e2-45cd-9c9f-4925a9239857?rule=kijijica-640-jpg,
Audi,A6,2014,23990,White,,Used,Sedan,All-wheel drive (AWD),Automatic,Diesel,131000,,WAUHMCFC1EN012871,https://media.kijiji.ca/api/v1/autos-prod-ads/images/29/29cc5702-71d1-4b06-bc8a-9da68e3fa3cb?rule=kijijica-640-jpg,
Ford,Escape,2018,23900,Other,,Used,"SUV, Crossover",4 x 4,Gasoline,1FMCU9HD0JUB64111,108864,,F23108A,https://media.kijiji.ca/api/v1/autos-prod-ads/images/bf/bf46eb56-7439-4b49-8a26-c13cf8b51ece?rule=kijijica-640-jpg,
GMC,Terrain,2019,26990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,61560,,3GKALTEV1KL301095,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c5/c5e693b0-52c2-4025-b596-fcbfdf50efc6?rule=kijijica-640-jpg,
Hyundai,Santa Fe,2016,25749,Black,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,84442,,KM8SNDHF0GU135083,https://media.kijiji.ca/api/v1/autos-prod-ads/images/0c/0c4d2239-3fb8-47ee-a76b-fdbe36891a7d?rule=kijijica-640-jpg,
Honda,Civic,2017,41990,Hatchback,,Used,Front-wheel drive (FWD),Manual,Gasoline,SHHFK8G38HU300481,68650,,S15882A,https://media.kijiji.ca/api/v1/autos-prod-ads/images/6f/6f5e3437-6ca5-4cbe-a49c-6299cd1f9f42?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2014,12225,Red,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,201000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35c3dcdd-4980-44f7-959b-093aeb452041?rule=kijijica-640-jpg,
Mercedes-Benz,Sprinter Van,2015,42000,Grey,,Used,"Minivan, Van",4 x 4,Automatic,Diesel,180000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2b2833d-d90b-467b-8898-5e77026df109?rule=kijijica-640-jpg,
Volkswagen,Passat,2013,7500,Sedan,,Used,,,,,162000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/795cad84-9962-4bf8-96d6-27e86b09deeb?rule=kijijica-640-jpg,
Ram,1500,2024,77300,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT9RN145634,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT4RN145637,,
Hyundai,Sonata,2013,0,Automatic,,Used,Gasoline,,,,220700,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0a81cfe-2f32-4d13-bd39-dbc63c7dc0ec?rule=kijijica-640-jpg,
Ram,1500,2024,76700,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT0RN145635,,
Ram,1500,2024,77695,Blue,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT6RN145638,,
Ram,1500,2023,54502,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7KG2PS593799,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT2RN145636,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT7RN145633,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT5RN145632,,
Lincoln,MKX,2013,3000,"SUV, Crossover",,Used,,,,,530000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/9976cc21-a637-451d-8a5d-e8226a4a939b?rule=kijijica-640-jpg,
Honda,S2000,2005,27500,Coupe (2 door),,Used,Rear-wheel drive (RWD),Manual,Gasoline,JHMAP214X5S008002,112000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/24/243c5d1f-ae36-4523-9e4e-e9ef5c2ed7ef?rule=kijijica-640-jpg,
Land Rover,Range Rover Evoque,2020,41990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20756,,SALZJ2FXXLH014295,https://media.kijiji.ca/api/v1/autos-prod-ads/images/de/dee8aa16-f9b4-407b-9ab5-da64bf96f750?rule=kijijica-640-jpg,
Honda,CR-V,2020,29000,,,Used,,,,,60000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0542e29-00fe-47fd-b806-8e774a919763?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2013,12000,,,Used,,,,,190000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcbd9b65-1d1e-4f31-af32-ff5a0288ba7c?rule=kijijica-640-jpg,
Honda,CR-V,2013,17989,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139254,,2HKRM4H77DH111545,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c6/c69efbef-180d-451a-aaeb-8f8357735194?rule=kijijica-640-jpg,
Ford,EcoSport,2020,25990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47561,,MAJ6S3KL4LC383379,https://media.kijiji.ca/api/v1/autos-prod-ads/images/8e/8e0824f7-af8b-4f7f-ae46-91f6d96657a5?rule=kijijica-640-jpg,
Ford,Escape,2009,3200,,,Used,,,,,245000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e33eee4b-c4e2-45cd-9c9f-4925a9239857?rule=kijijica-640-jpg,
Jaguar,F-Type,2020,61990,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,26787,,SAJDD1EV6LCK68135,https://media.kijiji.ca/api/v1/autos-prod-ads/images/d0/d00fcfbd-1b6a-4f6c-ba2b-fe7f4984db54?rule=kijijica-640-jpg,
Ford,Bronco II,2022,57995,White,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,23290,,1FMDE5BH5NLB25404,https://media.kijiji.ca/api/v1/autos-prod-ads/images/9c/9cc0958d-7b74-484a-982b-557270f37dc5?rule=kijijica-640-jpg,
Mitsubishi,RVR,2020,23990,Black,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,104040,,JA4AJ3AU2LU605617,https://media.kijiji.ca/api/v1/autos-prod-ads/images/3f/3f08f5f2-7aaa-4f2d-b7d1-3e953fd161de?rule=kijijica-640-jpg,
Mazda,3,2021,27990,Grey,,Used,Sedan,Front-wheel drive (FWD),Automatic,Gasoline,73788,,JM1BPADL6M1324486,https://media.kijiji.ca/api/v1/autos-prod-ads/images/97/97b9529c-537b-4534-b370-6ca609ca957e?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2021,53990,Black,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,56875,,3GCPYFEDXMG250305,https://media.kijiji.ca/api/v1/autos-prod-ads/images/a7/a77c3a16-bcfb-493a-900d-bfc5867ae963?rule=kijijica-640-jpg,
Nissan,Qashqai,2019,21995,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Manual,Gasoline,84569,,JN1BJ1CP5KW221052,https://media.kijiji.ca/api/v1/autos-prod-ads/images/a3/a3238f73-9be8-45a3-8e7e-e085b439e867?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2014,12225,Red,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,201000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35c3dcdd-4980-44f7-959b-093aeb452041?rule=kijijica-640-jpg,
Mercedes-Benz,Sprinter Van,2015,42000,Grey,,Used,"Minivan, Van",4 x 4,Automatic,Diesel,180000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2b2833d-d90b-467b-8898-5e77026df109?rule=kijijica-640-jpg,
Volkswagen,Passat,2013,7500,Sedan,,Used,,,,,162000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/795cad84-9962-4bf8-96d6-27e86b09deeb?rule=kijijica-640-jpg,
Ram,1500,2024,77300,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT9RN145634,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT4RN145637,,
Hyundai,Sonata,2013,0,Automatic,,Used,Gasoline,,,,220700,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0a81cfe-2f32-4d13-bd39-dbc63c7dc0ec?rule=kijijica-640-jpg,
Ram,1500,2024,76700,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT0RN145635,,
Ram,1500,2024,77695,Blue,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT6RN145638,,
Ram,1500,2023,54502,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7KG2PS593799,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT2RN145636,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT7RN145633,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT5RN145632,,
Lincoln,MKX,2013,3000,"SUV, Crossover",,Used,,,,,530000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/9976cc21-a637-451d-8a5d-e8226a4a939b?rule=kijijica-640-jpg,
Honda,S2000,2005,27500,Coupe (2 door),,Used,Rear-wheel drive (RWD),Manual,Gasoline,JHMAP214X5S008002,112000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/24/243c5d1f-ae36-4523-9e4e-e9ef5c2ed7ef?rule=kijijica-640-jpg,
Land Rover,Range Rover Evoque,2020,41990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20756,,SALZJ2FXXLH014295,https://media.kijiji.ca/api/v1/autos-prod-ads/images/de/dee8aa16-f9b4-407b-9ab5-da64bf96f750?rule=kijijica-640-jpg,
Honda,CR-V,2020,29000,,,Used,,,,,60000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0542e29-00fe-47fd-b806-8e774a919763?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2013,12000,,,Used,,,,,190000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcbd9b65-1d1e-4f31-af32-ff5a0288ba7c?rule=kijijica-640-jpg,
Honda,CR-V,2013,17989,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139254,,2HKRM4H77DH111545,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c6/c69efbef-180d-451a-aaeb-8f8357735194?rule=kijijica-640-jpg,
Ford,EcoSport,2020,25990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47561,,MAJ6S3KL4LC383379,https://media.kijiji.ca/api/v1/autos-prod-ads/images/8e/8e0824f7-af8b-4f7f-ae46-91f6d96657a5?rule=kijijica-640-jpg,
Ford,Escape,2009,3200,,,Used,,,,,245000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e33eee4b-c4e2-45cd-9c9f-4925a9239857?rule=kijijica-640-jpg,
Jaguar,F-Pace,2018,33490,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,69000,,SADCJ2GX6JA203984,https://media.kijiji.ca/api/v1/autos-prod-ads/images/9b/9b6959e0-9d84-405f-a573-a6c6cec34ac8?rule=kijijica-640-jpg,
Ford,Escape,2019,25999,Silver,,Used,"SUV, Crossover",4 x 4,Gasoline,1FMCU9GDXKUC15343,38752,,F10061A,https://media.kijiji.ca/api/v1/autos-prod-ads/images/a6/a6a652fa-a5ba-48fc-8917-0d283e82292b?rule=kijijica-640-jpg,
Nissan,Qashqai,2019,21995,Grey,,Used,"SUV, Crossover",Front-wheel drive (FWD),Manual,Gasoline,84569,,JN1BJ1CP5KW221052,https://media.kijiji.ca/api/v1/autos-prod-ads/images/a3/a3238f73-9be8-45a3-8e7e-e085b439e867?rule=kijijica-640-jpg,
Land Rover,Range Rover,2020,84595,White,,Used,"SUV, Crossover",4 x 4,Automatic,Diesel,36860,,SALGS2RK0LA595030,https://media.kijiji.ca/api/v1/autos-prod-ads/images/91/91e85788-7e4e-4a7d-aa1b-101d5307f345?rule=kijijica-640-jpg,
BMW,3-Series,2009,7000,Sedan,,Used,All-wheel drive (AWD),Automatic,Gasoline,,249000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/1f/1f0c827c-070c-4447-8034-691325e62a22?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2014,12225,Red,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,201000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35c3dcdd-4980-44f7-959b-093aeb452041?rule=kijijica-640-jpg,
Mercedes-Benz,Sprinter Van,2015,42000,Grey,,Used,"Minivan, Van",4 x 4,Automatic,Diesel,180000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2b2833d-d90b-467b-8898-5e77026df109?rule=kijijica-640-jpg,
Volkswagen,Passat,2013,7500,Sedan,,Used,,,,,162000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/795cad84-9962-4bf8-96d6-27e86b09deeb?rule=kijijica-640-jpg,
Ram,1500,2024,77300,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT9RN145634,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT4RN145637,,
Hyundai,Sonata,2013,0,Automatic,,Used,Gasoline,,,,220700,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0a81cfe-2f32-4d13-bd39-dbc63c7dc0ec?rule=kijijica-640-jpg,
Ram,1500,2024,76700,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT0RN145635,,
Ram,1500,2024,77695,Blue,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT6RN145638,,
Ram,1500,2023,54502,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7KG2PS593799,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT2RN145636,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT7RN145633,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT5RN145632,,
Lincoln,MKX,2013,3000,"SUV, Crossover",,Used,,,,,530000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/9976cc21-a637-451d-8a5d-e8226a4a939b?rule=kijijica-640-jpg,
Honda,S2000,2005,27500,Coupe (2 door),,Used,Rear-wheel drive (RWD),Manual,Gasoline,JHMAP214X5S008002,112000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/24/243c5d1f-ae36-4523-9e4e-e9ef5c2ed7ef?rule=kijijica-640-jpg,
Land Rover,Range Rover Evoque,2020,41990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20756,,SALZJ2FXXLH014295,https://media.kijiji.ca/api/v1/autos-prod-ads/images/de/dee8aa16-f9b4-407b-9ab5-da64bf96f750?rule=kijijica-640-jpg,
Honda,CR-V,2020,29000,,,Used,,,,,60000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0542e29-00fe-47fd-b806-8e774a919763?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2013,12000,,,Used,,,,,190000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcbd9b65-1d1e-4f31-af32-ff5a0288ba7c?rule=kijijica-640-jpg,
Honda,CR-V,2013,17989,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139254,,2HKRM4H77DH111545,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c6/c69efbef-180d-451a-aaeb-8f8357735194?rule=kijijica-640-jpg,
Ford,EcoSport,2020,25990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47561,,MAJ6S3KL4LC383379,https://media.kijiji.ca/api/v1/autos-prod-ads/images/8e/8e0824f7-af8b-4f7f-ae46-91f6d96657a5?rule=kijijica-640-jpg,
Ford,Escape,2009,3200,,,Used,,,,,245000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/e3/e33eee4b-c4e2-45cd-9c9f-4925a9239857?rule=kijijica-640-jpg,
Lexus,RX,2022,52990,Blue,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,21600,,2T2HZMDA6NC318894,https://media.kijiji.ca/api/v1/autos-prod-ads/images/30/301fffa7-691b-4166-8d68-310552d69df0?rule=kijijica-640-jpg,
Ram,1500,2020,39816,White,,Used,Pickup Truck,4 x 4,Automatic,Gasoline,76534,,1C6RR7KT8LS116107,https://media.kijiji.ca/api/v1/autos-prod-ads/images/b8/b8749432-5bd2-4104-95f5-42b4424b3819?rule=kijijica-640-jpg,
Volkswagen,Tiguan,2018,25495,White,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,117249,,3VV2B7AXXJM039847,https://media.kijiji.ca/api/v1/autos-prod-ads/images/08/08a7165c-c450-402e-a0a1-5cb882c0d885?rule=kijijica-640-jpg,
Honda,Civic,2017,41990,Hatchback,,Used,Front-wheel drive (FWD),Manual,Gasoline,SHHFK8G38HU300481,68650,,S15882A,https://media.kijiji.ca/api/v1/autos-prod-ads/images/6f/6f5e3437-6ca5-4cbe-a49c-6299cd1f9f42?rule=kijijica-640-jpg,
BMW,M4,2018,62999,Black,,Used,Sedan,Rear-wheel drive (RWD),Automatic,Gasoline,64893,,WBS4Z9C55JED22992,https://media.kijiji.ca/api/v1/autos-prod-ads/images/b0/b0fef103-4215-42e8-9fc4-5d2704d6ee41?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2014,12225,Red,,Used,Pickup Truck,Rear-wheel drive (RWD),Automatic,Gasoline,201000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/35/35c3dcdd-4980-44f7-959b-093aeb452041?rule=kijijica-640-jpg,
Mercedes-Benz,Sprinter Van,2015,42000,Grey,,Used,"Minivan, Van",4 x 4,Automatic,Diesel,180000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/a2/a2b2833d-d90b-467b-8898-5e77026df109?rule=kijijica-640-jpg,
Volkswagen,Passat,2013,7500,Sedan,,Used,,,,,162000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/79/795cad84-9962-4bf8-96d6-27e86b09deeb?rule=kijijica-640-jpg,
Ram,1500,2024,77300,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT9RN145634,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT4RN145637,,
Hyundai,Sonata,2013,0,Automatic,,Used,Gasoline,,,,220700,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/d0/d0a81cfe-2f32-4d13-bd39-dbc63c7dc0ec?rule=kijijica-640-jpg,
Ram,1500,2024,76700,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT0RN145635,,
Ram,1500,2024,77695,Blue,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT6RN145638,,
Ram,1500,2023,54502,Red,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6RR7KG2PS593799,,
Ram,1500,2024,77745,Black,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT2RN145636,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT7RN145633,,
Ram,1500,2024,77300,White,,New,Pickup Truck,Other,Automatic,Gasoline,0,,1C6SRFLT5RN145632,,
Lincoln,MKX,2013,3000,"SUV, Crossover",,Used,,,,,530000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/99/9976cc21-a637-451d-8a5d-e8226a4a939b?rule=kijijica-640-jpg,
Honda,S2000,2005,27500,Coupe (2 door),,Used,Rear-wheel drive (RWD),Manual,Gasoline,JHMAP214X5S008002,112000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/24/243c5d1f-ae36-4523-9e4e-e9ef5c2ed7ef?rule=kijijica-640-jpg,
Land Rover,Range Rover Evoque,2020,41990,Silver,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,20756,,SALZJ2FXXLH014295,https://media.kijiji.ca/api/v1/autos-prod-ads/images/de/dee8aa16-f9b4-407b-9ab5-da64bf96f750?rule=kijijica-640-jpg,
Honda,CR-V,2020,29000,,,Used,,,,,60000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/f0/f0542e29-00fe-47fd-b806-8e774a919763?rule=kijijica-640-jpg,
Chevrolet,Silverado 1500,2013,12000,,,Used,,,,,190000,,,https://media.kijiji.ca/api/v1/ca-prod-fsbo-ads/images/fc/fcbd9b65-1d1e-4f31-af32-ff5a0288ba7c?rule=kijijica-640-jpg,
Honda,CR-V,2013,17989,Red,,Used,"SUV, Crossover",All-wheel drive (AWD),Automatic,Gasoline,139254,,2HKRM4H77DH111545,https://media.kijiji.ca/api/v1/autos-prod-ads/images/c6/c69efbef-180d-451a-aaeb-8f8357735194?rule=kijijica-640-jpg,
Ford,EcoSport,2020,25990,Grey,,Used,"SUV, Crossover",4 x 4,Automatic,Gasoline,47561,,MAJ6S3KL4LC383379,https://media.kijiji.ca/api/v1/autos-prod-ads/images/8e/8e0824f7-af8b-4f7f-ae46-91f6d96657a5?rule=kijijica-640-jpg,
